Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,27000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
686,     68.70,273
687,     68.80,289
688,     68.90,293
689,     69.00,304
690,     69.10,271
691,     69.20,302
692,     69.30,301
693,     69.40,291
694,     69.50,330
695,     69.60,287
696,     69.70,291
697,     69.80,291
698,     69.90,281
699,     70.00,285
700,     70.10,276
701,     70.20,299
702,     70.30,322
703,     70.40,326
704,     70.50,287
705,     70.60,280
706,     70.70,324
707,     70.80,290
708,     70.90,317
709,     71.00,318
710,     71.10,291
711,     71.20,283
712,     71.30,281
713,     71.40,299
714,     71.50,298
715,     71.60,300
716,     71.70,270
717,     71.80,320
718,     71.90,297
719,     72.00,303
720,     72.10,300
721,     72.20,269
722,     72.30,286
723,     72.40,293
724,     72.50,282
725,     72.60,303
726,     72.70,301
727,     72.80,279
728,     72.90,313
729,     73.00,292
730,     73.10,265
731,     73.20,273
732,     73.30,301
733,     73.40,290
734,     73.50,288
735,     73.60,267
736,     73.70,270
737,     73.80,280
738,     73.90,306
739,     74.00,309
740,     74.10,320
741,     74.20,312
742,     74.30,278
743,     74.40,313
744,     74.50,292
745,     74.60,289
746,     74.70,286
747,     74.80,287
748,     74.90,305
749,     75.00,278
750,     75.10,290
751,     75.20,287
752,     75.30,281
753,     75.40,308
754,     75.50,278
755,     75.60,276
756,     75.70,280
757,     75.80,274
758,     75.90,307
759,     76.00,332
760,     76.10,288
761,     76.20,292
762,     76.30,307
763,     76.40,296
764,     76.50,302
765,     76.60,298
766,     76.70,313
767,     76.80,293
768,     76.90,295
769,     77.00,298
770,     77.10,251
771,     77.20,309
772,     77.30,284
773,     77.40,291
774,     77.50,303
775,     77.60,302
776,     77.70,261
777,     77.80,297
778,     77.90,261
779,     78.00,296
780,     78.10,311
781,     78.20,300
782,     78.30,304
783,     78.40,320
784,     78.50,296
785,     78.60,287
786,     78.70,304
787,     78.80,287
788,     78.90,309
789,     79.00,284
790,     79.10,296
791,     79.20,303
792,     79.30,336
793,     79.40,289
794,     79.50,278
795,     79.60,307
796,     79.70,272
797,     79.80,281
798,     79.90,282
799,     80.00,302
800,     80.10,317
801,     80.20,303
802,     80.30,289
803,     80.40,299
804,     80.50,280
805,     80.60,270
806,     80.70,302
807,     80.80,288
808,     80.90,284
809,     81.00,290
810,     81.10,301
811,     81.20,288
812,     81.30,299
813,     81.40,286
814,     81.50,304
815,     81.60,305
816,     81.70,270
817,     81.80,296
818,     81.90,278
819,     82.00,303
820,     82.10,309
821,     82.20,301
822,     82.30,298
823,     82.40,335
824,     82.50,263
825,     82.60,279
826,     82.70,294
827,     82.80,291
828,     82.90,316
829,     83.00,268
830,     83.10,336
831,     83.20,283
832,     83.30,319
833,     83.40,275
834,     83.50,282
835,     83.60,273
836,     83.70,294
837,     83.80,303
838,     83.90,317
839,     84.00,289
840,     84.10,299
841,     84.20,295
842,     84.30,291
843,     84.40,276
844,     84.50,286
845,     84.60,322
846,     84.70,309
847,     84.80,301
848,     84.90,291
849,     85.00,286
850,     85.10,297
851,     85.20,300
852,     85.30,295
853,     85.40,303
854,     85.50,283
855,     85.60,274
856,     85.70,284
857,     85.80,297
858,     85.90,304
859,     86.00,261
860,     86.10,315
861,     86.20,322
862,     86.30,304
863,     86.40,276
864,     86.50,300
865,     86.60,290
866,     86.70,305
867,     86.80,273
868,     86.90,289
869,     87.00,278
870,     87.10,297
871,     87.20,296
872,     87.30,270
873,     87.40,296
874,     87.50,310
875,     87.60,262
876,     87.70,299
877,     87.80,277
878,     87.90,262
879,     88.00,314
880,     88.10,295
881,     88.20,309
882,     88.30,287
883,     88.40,294
884,     88.50,298
885,     88.60,287
886,     88.70,274
887,     88.80,329
888,     88.90,292
889,     89.00,322
890,     89.10,306
891,     89.20,318
892,     89.30,314
893,     89.40,293
894,     89.50,259
895,     89.60,302
896,     89.70,311
897,     89.80,305
898,     89.90,298
899,     90.00,310
900,     90.10,283
901,     90.20,300
902,     90.30,269
903,     90.40,274
904,     90.50,311
905,     90.60,316
906,     90.70,307
907,     90.80,324
908,     90.90,300
909,     91.00,304
910,     91.10,276
911,     91.20,286
912,     91.30,293
913,     91.40,286
914,     91.50,284
915,     91.60,289
916,     91.70,304
917,     91.80,280
918,     91.90,300
919,     92.00,289
920,     92.10,279
921,     92.20,260
922,     92.30,290
923,     92.40,280
924,     92.50,312
925,     92.60,286
926,     92.70,280
927,     92.80,273
928,     92.90,262
929,     93.00,302
930,     93.10,306
931,     93.20,274
932,     93.30,289
933,     93.40,295
934,     93.50,304
935,     93.60,320
936,     93.70,293
937,     93.80,291
938,     93.90,330
939,     94.00,279
940,     94.10,308
941,     94.20,283
942,     94.30,240
943,     94.40,309
944,     94.50,271
945,     94.60,295
946,     94.70,290
947,     94.80,301
948,     94.90,291
949,     95.00,269
950,     95.10,281
951,     95.20,332
952,     95.30,295
953,     95.40,306
954,     95.50,313
955,     95.60,303
956,     95.70,325
957,     95.80,277
958,     95.90,302
959,     96.00,296
960,     96.10,311
961,     96.20,301
962,     96.30,287
963,     96.40,317
964,     96.50,280
965,     96.60,276
966,     96.70,292
967,     96.80,282
968,     96.90,270
969,     97.00,276
970,     97.10,269
971,     97.20,287
972,     97.30,295
973,     97.40,297
974,     97.50,257
975,     97.60,285
976,     97.70,270
977,     97.80,303
978,     97.90,278
979,     98.00,288
980,     98.10,263
981,     98.20,287
982,     98.30,293
983,     98.40,277
984,     98.50,258
985,     98.60,303
986,     98.70,278
987,     98.80,296
988,     98.90,256
989,     99.00,251
990,     99.10,318
991,     99.20,257
992,     99.30,276
993,     99.40,296
994,     99.50,271
995,     99.60,291
996,     99.70,297
997,     99.80,240
998,     99.90,279
999,    100.00,269
1000,    100.10,278
1001,    100.20,306
1002,    100.30,281
1003,    100.40,289
1004,    100.50,295
1005,    100.60,247
1006,    100.70,271
1007,    100.80,288
1008,    100.90,279
1009,    101.00,243
1010,    101.10,290
1011,    101.20,273
1012,    101.30,287
1013,    101.40,269
1014,    101.50,250
1015,    101.60,262
1016,    101.70,257
1017,    101.80,272
1018,    101.90,250
1019,    102.00,245
1020,    102.10,261
1021,    102.20,241
1022,    102.30,251
1023,    102.40,255
1024,    102.50,242
1025,    102.60,274
1026,    102.70,221
1027,    102.80,247
1028,    102.90,238
1029,    103.00,219
1030,    103.10,204
1031,    103.20,225
1032,    103.30,226
1033,    103.40,226
1034,    103.50,212
1035,    103.60,220
1036,    103.70,209
1037,    103.80,208
1038,    103.90,216
1039,    104.00,196
1040,    104.10,217
1041,    104.20,199
1042,    104.30,211
1043,    104.40,193
1044,    104.50,216
1045,    104.60,215
1046,    104.70,206
1047,    104.80,222
1048,    104.90,269
1049,    105.00,242
1050,    105.10,236
1051,    105.20,235
1052,    105.30,242
1053,    105.40,234
1054,    105.50,256
1055,    105.60,276
1056,    105.70,241
1057,    105.80,243
1058,    105.90,253
1059,    106.00,242
1060,    106.10,255
1061,    106.20,256
1062,    106.30,280
1063,    106.40,300
1064,    106.50,273
1065,    106.60,253
1066,    106.70,228
1067,    106.80,239
1068,    106.90,282
1069,    107.00,267
1070,    107.10,258
1071,    107.20,278
1072,    107.30,293
1073,    107.40,265
1074,    107.50,309
1075,    107.60,275
1076,    107.70,265
1077,    107.80,281
1078,    107.90,296
1079,    108.00,268
1080,    108.10,279
1081,    108.20,279
1082,    108.30,279
1083,    108.40,297
1084,    108.50,260
1085,    108.60,290
1086,    108.70,278
1087,    108.80,280
1088,    108.90,269
1089,    109.00,278
1090,    109.10,297
1091,    109.20,314
1092,    109.30,298
1093,    109.40,284
1094,    109.50,290
1095,    109.60,284
1096,    109.70,299
1097,    109.80,269
1098,    109.90,290
1099,    110.00,300
1100,    110.10,310
1101,    110.20,295
1102,    110.30,301
1103,    110.40,298
1104,    110.50,266
1105,    110.60,251
1106,    110.70,278
1107,    110.80,292
1108,    110.90,299
1109,    111.00,261
1110,    111.10,274
1111,    111.20,268
1112,    111.30,272
1113,    111.40,317
1114,    111.50,318
1115,    111.60,278
1116,    111.70,282
1117,    111.80,274
1118,    111.90,271
1119,    112.00,289
1120,    112.10,266
1121,    112.20,304
1122,    112.30,292
1123,    112.40,294
1124,    112.50,282
1125,    112.60,314
1126,    112.70,280
1127,    112.80,304
1128,    112.90,300
1129,    113.00,301
1130,    113.10,285
1131,    113.20,307
1132,    113.30,290
1133,    113.40,286
1134,    113.50,281
1135,    113.60,300
1136,    113.70,274
1137,    113.80,310
1138,    113.90,310
1139,    114.00,301
1140,    114.10,330
1141,    114.20,268
1142,    114.30,335
1143,    114.40,297
1144,    114.50,295
1145,    114.60,296
1146,    114.70,290
1147,    114.80,320
1148,    114.90,291
1149,    115.00,300
1150,    115.10,286
1151,    115.20,295
1152,    115.30,300
1153,    115.40,282
1154,    115.50,291
1155,    115.60,265
1156,    115.70,256
1157,    115.80,288
1158,    115.90,288
1159,    116.00,299
1160,    116.10,284
1161,    116.20,295
1162,    116.30,285
1163,    116.40,287
1164,    116.50,279
1165,    116.60,272
1166,    116.70,273
1167,    116.80,293
1168,    116.90,300
1169,    117.00,296
1170,    117.10,294
1171,    117.20,294
1172,    117.30,293
1173,    117.40,302
1174,    117.50,329
1175,    117.60,299
1176,    117.70,280
1177,    117.80,305
1178,    117.90,310
1179,    118.00,299
1180,    118.10,261
1181,    118.20,301
1182,    118.30,288
1183,    118.40,315
1184,    118.50,293
1185,    118.60,275
1186,    118.70,290
1187,    118.80,309
1188,    118.90,292
1189,    119.00,303
1190,    119.10,288
1191,    119.20,276
1192,    119.30,301
1193,    119.40,277
1194,    119.50,317
1195,    119.60,318
1196,    119.70,341
1197,    119.80,265
1198,    119.90,285
1199,    120.00,303
1200,    120.10,317
1201,    120.20,280
1202,    120.30,275
1203,    120.40,270
1204,    120.50,291
1205,    120.60,308
1206,    120.70,297
1207,    120.80,321
1208,    120.90,308
1209,    121.00,318
1210,    121.10,295
1211,    121.20,316
1212,    121.30,275
1213,    121.40,271
1214,    121.50,294
1215,    121.60,289
1216,    121.70,300
1217,    121.80,279
1218,    121.90,301
1219,    122.00,297
1220,    122.10,310
1221,    122.20,293
1222,    122.30,318
1223,    122.40,310
1224,    122.50,288
1225,    122.60,305
1226,    122.70,273
1227,    122.80,286
1228,    122.90,318
1229,    123.00,303
1230,    123.10,305
1231,    123.20,306
1232,    123.30,263
1233,    123.40,287
1234,    123.50,289
1235,    123.60,281
1236,    123.70,319
1237,    123.80,281
1238,    123.90,311
1239,    124.00,300
1240,    124.10,285
1241,    124.20,310
1242,    124.30,292
1243,    124.40,315
1244,    124.50,291
1245,    124.60,301
1246,    124.70,285
1247,    124.80,303
1248,    124.90,322
1249,    125.00,300
1250,    125.10,275
1251,    125.20,314
1252,    125.30,298
1253,    125.40,288
1254,    125.50,286
1255,    125.60,299
1256,    125.70,307
1257,    125.80,273
1258,    125.90,312
1259,    126.00,306
1260,    126.10,280
1261,    126.20,252
1262,    126.30,303
1263,    126.40,295
1264,    126.50,298
1265,    126.60,286
1266,    126.70,255
1267,    126.80,300
1268,    126.90,285
1269,    127.00,291
1270,    127.10,270
1271,    127.20,296
1272,    127.30,295
1273,    127.40,325
1274,    127.50,326
1275,    127.60,272
1276,    127.70,290
1277,    127.80,289
1278,    127.90,317
1279,    128.00,293
1280,    128.10,287
1281,    128.20,311
1282,    128.30,299
1283,    128.40,283
1284,    128.50,312
1285,    128.60,308
1286,    128.70,293
1287,    128.80,304
1288,    128.90,283
1289,    129.00,297
1290,    129.10,307
1291,    129.20,292
1292,    129.30,275
1293,    129.40,293
1294,    129.50,295
1295,    129.60,296
1296,    129.70,310
1297,    129.80,275
1298,    129.90,282
1299,    130.00,284
1300,    130.10,294
1301,    130.20,313
1302,    130.30,320
1303,    130.40,313
1304,    130.50,304
1305,    130.60,296
1306,    130.70,312
1307,    130.80,296
1308,    130.90,299
1309,    131.00,312
1310,    131.10,318
1311,    131.20,307
1312,    131.30,292
1313,    131.40,312
1314,    131.50,281
1315,    131.60,287
1316,    131.70,268
1317,    131.80,303
1318,    131.90,283
1319,    132.00,281
1320,    132.10,310
1321,    132.20,272
1322,    132.30,301
1323,    132.40,299
1324,    132.50,292
1325,    132.60,304
1326,    132.70,282
1327,    132.80,257
1328,    132.90,305
1329,    133.00,339
1330,    133.10,294
1331,    133.20,280
1332,    133.30,308
1333,    133.40,311
1334,    133.50,312
1335,    133.60,290
1336,    133.70,285
1337,    133.80,320
1338,    133.90,272
1339,    134.00,282
1340,    134.10,294
1341,    134.20,336
1342,    134.30,288
1343,    134.40,273
1344,    134.50,282
1345,    134.60,320
1346,    134.70,327
1347,    134.80,284
1348,    134.90,273
1349,    135.00,304
1350,    135.10,272
1351,    135.20,314
1352,    135.30,298
1353,    135.40,298
1354,    135.50,296
1355,    135.60,304
1356,    135.70,281
1357,    135.80,269
1358,    135.90,293
1359,    136.00,275
1360,    136.10,279
1361,    136.20,295
1362,    136.30,273
1363,    136.40,287
1364,    136.50,304
1365,    136.60,289
1366,    136.70,289
1367,    136.80,307
1368,    136.90,287
1369,    137.00,296
1370,    137.10,323
1371,    137.20,308
1372,    137.30,293
1373,    137.40,311
1374,    137.50,279
1375,    137.60,299
1376,    137.70,277
1377,    137.80,279
1378,    137.90,294
1379,    138.00,285
1380,    138.10,305
1381,    138.20,260
1382,    138.30,270
1383,    138.40,313
1384,    138.50,330
1385,    138.60,299
1386,    138.70,308
1387,    138.80,300
1388,    138.90,298
1389,    139.00,289
1390,    139.10,345
1391,    139.20,302
1392,    139.30,312
1393,    139.40,317
1394,    139.50,318
1395,    139.60,294
1396,    139.70,296
1397,    139.80,311
1398,    139.90,317
1399,    140.00,298
1400,    140.10,285
1401,    140.20,282
1402,    140.30,308
1403,    140.40,286
1404,    140.50,269
1405,    140.60,327
1406,    140.70,296
1407,    140.80,321
1408,    140.90,272
1409,    141.00,296
1410,    141.10,306
1411,    141.20,305
1412,    141.30,268
1413,    141.40,306
1414,    141.50,300
1415,    141.60,287
1416,    141.70,292
1417,    141.80,309
1418,    141.90,266
1419,    142.00,271
1420,    142.10,290
1421,    142.20,287
1422,    142.30,306
1423,    142.40,333
1424,    142.50,297
1425,    142.60,303
1426,    142.70,299
1427,    142.80,301
1428,    142.90,306
1429,    143.00,310
1430,    143.10,287
1431,    143.20,269
1432,    143.30,293
1433,    143.40,307
1434,    143.50,297
1435,    143.60,295
1436,    143.70,278
1437,    143.80,276
1438,    143.90,311
1439,    144.00,292
1440,    144.10,295
1441,    144.20,296
1442,    144.30,294
1443,    144.40,300
1444,    144.50,271
1445,    144.60,308
1446,    144.70,320
1447,    144.80,300
1448,    144.90,286
1449,    145.00,286
1450,    145.10,274
1451,    145.20,276
1452,    145.30,301
1453,    145.40,285
1454,    145.50,289
1455,    145.60,290
1456,    145.70,279
1457,    145.80,297
1458,    145.90,300
1459,    146.00,287
1460,    146.10,292
1461,    146.20,268
1462,    146.30,321
1463,    146.40,308
