Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,306000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
110,     11.10,1494
111,     11.20,1536
112,     11.30,1575
113,     11.40,1497
114,     11.50,1579
115,     11.60,1442
116,     11.70,1560
117,     11.80,1582
118,     11.90,1537
119,     12.00,1586
120,     12.10,1594
121,     12.20,1479
122,     12.30,1520
123,     12.40,1429
124,     12.50,1571
125,     12.60,1494
126,     12.70,1529
127,     12.80,1531
128,     12.90,1587
129,     13.00,1493
130,     13.10,1502
131,     13.20,1542
132,     13.30,1532
133,     13.40,1539
134,     13.50,1569
135,     13.60,1584
136,     13.70,1554
137,     13.80,1525
138,     13.90,1544
139,     14.00,1505
140,     14.10,1558
141,     14.20,1506
142,     14.30,1472
143,     14.40,1547
144,     14.50,1555
145,     14.60,1532
146,     14.70,1507
147,     14.80,1503
148,     14.90,1557
149,     15.00,1466
150,     15.10,1537
151,     15.20,1527
152,     15.30,1545
153,     15.40,1551
154,     15.50,1506
155,     15.60,1583
156,     15.70,1573
157,     15.80,1512
158,     15.90,1518
159,     16.00,1527
160,     16.10,1568
161,     16.20,1530
162,     16.30,1490
163,     16.40,1473
164,     16.50,1509
165,     16.60,1544
166,     16.70,1491
167,     16.80,1565
168,     16.90,1516
169,     17.00,1442
170,     17.10,1546
171,     17.20,1581
172,     17.30,1557
173,     17.40,1559
174,     17.50,1522
175,     17.60,1507
176,     17.70,1607
177,     17.80,1507
178,     17.90,1534
179,     18.00,1480
180,     18.10,1501
181,     18.20,1447
182,     18.30,1521
183,     18.40,1520
184,     18.50,1551
185,     18.60,1516
186,     18.70,1525
187,     18.80,1533
188,     18.90,1523
189,     19.00,1566
190,     19.10,1549
191,     19.20,1533
192,     19.30,1542
193,     19.40,1556
194,     19.50,1546
195,     19.60,1511
196,     19.70,1552
197,     19.80,1530
198,     19.90,1500
199,     20.00,1503
200,     20.10,1621
201,     20.20,1601
202,     20.30,1507
203,     20.40,1503
204,     20.50,1621
205,     20.60,1569
206,     20.70,1545
207,     20.80,1516
208,     20.90,1497
209,     21.00,1493
210,     21.10,1621
211,     21.20,1577
212,     21.30,1513
213,     21.40,1508
214,     21.50,1585
215,     21.60,1430
216,     21.70,1515
217,     21.80,1622
218,     21.90,1521
219,     22.00,1495
220,     22.10,1596
221,     22.20,1519
222,     22.30,1463
223,     22.40,1528
224,     22.50,1459
225,     22.60,1500
226,     22.70,1444
227,     22.80,1601
228,     22.90,1514
229,     23.00,1546
230,     23.10,1535
231,     23.20,1512
232,     23.30,1582
233,     23.40,1515
234,     23.50,1563
235,     23.60,1531
236,     23.70,1579
237,     23.80,1509
238,     23.90,1546
239,     24.00,1514
240,     24.10,1469
241,     24.20,1469
242,     24.30,1509
243,     24.40,1515
244,     24.50,1496
245,     24.60,1473
246,     24.70,1527
247,     24.80,1555
248,     24.90,1530
249,     25.00,1487
250,     25.10,1526
251,     25.20,1433
252,     25.30,1530
253,     25.40,1538
254,     25.50,1545
255,     25.60,1567
256,     25.70,1506
257,     25.80,1546
258,     25.90,1542
259,     26.00,1482
260,     26.10,1549
261,     26.20,1585
262,     26.30,1486
263,     26.40,1478
264,     26.50,1565
265,     26.60,1463
266,     26.70,1516
267,     26.80,1496
268,     26.90,1525
269,     27.00,1462
270,     27.10,1460
271,     27.20,1507
272,     27.30,1500
273,     27.40,1524
274,     27.50,1529
275,     27.60,1587
276,     27.70,1517
277,     27.80,1439
278,     27.90,1485
279,     28.00,1532
280,     28.10,1465
281,     28.20,1514
282,     28.30,1491
283,     28.40,1535
284,     28.50,1525
285,     28.60,1526
286,     28.70,1483
287,     28.80,1501
288,     28.90,1462
289,     29.00,1491
290,     29.10,1454
291,     29.20,1383
292,     29.30,1464
293,     29.40,1491
294,     29.50,1563
295,     29.60,1516
296,     29.70,1410
297,     29.80,1483
298,     29.90,1464
299,     30.00,1433
300,     30.10,1346
301,     30.20,1442
302,     30.30,1461
303,     30.40,1451
304,     30.50,1449
305,     30.60,1379
306,     30.70,1496
307,     30.80,1385
308,     30.90,1504
309,     31.00,1399
310,     31.10,1398
311,     31.20,1439
312,     31.30,1435
313,     31.40,1423
314,     31.50,1406
315,     31.60,1388
316,     31.70,1491
317,     31.80,1391
318,     31.90,1439
319,     32.00,1422
320,     32.10,1499
321,     32.20,1455
322,     32.30,1424
323,     32.40,1415
324,     32.50,1391
325,     32.60,1409
326,     32.70,1388
327,     32.80,1493
328,     32.90,1324
329,     33.00,1451
330,     33.10,1390
331,     33.20,1402
332,     33.30,1334
333,     33.40,1396
334,     33.50,1393
335,     33.60,1394
336,     33.70,1349
337,     33.80,1450
338,     33.90,1425
339,     34.00,1394
340,     34.10,1420
341,     34.20,1491
342,     34.30,1382
343,     34.40,1409
344,     34.50,1348
345,     34.60,1404
346,     34.70,1453
347,     34.80,1475
348,     34.90,1433
349,     35.00,1392
350,     35.10,1396
351,     35.20,1394
352,     35.30,1404
353,     35.40,1424
354,     35.50,1435
355,     35.60,1446
356,     35.70,1414
357,     35.80,1411
358,     35.90,1405
359,     36.00,1429
360,     36.10,1454
361,     36.20,1435
362,     36.30,1438
363,     36.40,1479
364,     36.50,1524
365,     36.60,1504
366,     36.70,1495
367,     36.80,1464
368,     36.90,1479
369,     37.00,1454
370,     37.10,1434
371,     37.20,1475
372,     37.30,1468
373,     37.40,1495
374,     37.50,1433
375,     37.60,1455
376,     37.70,1384
377,     37.80,1416
378,     37.90,1466
379,     38.00,1433
380,     38.10,1387
381,     38.20,1468
382,     38.30,1426
383,     38.40,1464
384,     38.50,1398
385,     38.60,1478
386,     38.70,1465
387,     38.80,1454
388,     38.90,1404
389,     39.00,1543
390,     39.10,1489
391,     39.20,1410
392,     39.30,1440
393,     39.40,1500
394,     39.50,1403
395,     39.60,1483
396,     39.70,1430
397,     39.80,1511
398,     39.90,1468
399,     40.00,1473
400,     40.10,1380
401,     40.20,1442
402,     40.30,1474
403,     40.40,1449
404,     40.50,1425
405,     40.60,1408
406,     40.70,1474
407,     40.80,1521
408,     40.90,1480
409,     41.00,1464
410,     41.10,1451
411,     41.20,1454
412,     41.30,1353
413,     41.40,1504
414,     41.50,1505
415,     41.60,1453
416,     41.70,1409
417,     41.80,1459
418,     41.90,1420
419,     42.00,1542
420,     42.10,1360
421,     42.20,1453
422,     42.30,1448
423,     42.40,1464
424,     42.50,1476
425,     42.60,1499
426,     42.70,1450
427,     42.80,1445
428,     42.90,1459
429,     43.00,1534
430,     43.10,1430
431,     43.20,1445
432,     43.30,1521
433,     43.40,1501
434,     43.50,1480
435,     43.60,1554
436,     43.70,1400
437,     43.80,1404
438,     43.90,1503
439,     44.00,1462
440,     44.10,1443
441,     44.20,1476
442,     44.30,1405
443,     44.40,1541
444,     44.50,1478
445,     44.60,1439
446,     44.70,1470
447,     44.80,1480
448,     44.90,1460
449,     45.00,1486
450,     45.10,1457
451,     45.20,1461
452,     45.30,1493
453,     45.40,1526
454,     45.50,1481
455,     45.60,1509
456,     45.70,1422
457,     45.80,1485
458,     45.90,1467
459,     46.00,1551
460,     46.10,1524
461,     46.20,1492
462,     46.30,1509
463,     46.40,1485
464,     46.50,1479
465,     46.60,1560
466,     46.70,1516
467,     46.80,1543
468,     46.90,1537
469,     47.00,1517
470,     47.10,1544
471,     47.20,1482
472,     47.30,1504
473,     47.40,1565
474,     47.50,1524
475,     47.60,1479
476,     47.70,1521
477,     47.80,1399
478,     47.90,1551
479,     48.00,1454
480,     48.10,1510
481,     48.20,1511
482,     48.30,1536
483,     48.40,1516
484,     48.50,1478
485,     48.60,1388
486,     48.70,1441
487,     48.80,1534
488,     48.90,1540
489,     49.00,1485
490,     49.10,1552
491,     49.20,1411
492,     49.30,1556
493,     49.40,1504
494,     49.50,1444
495,     49.60,1499
496,     49.70,1522
497,     49.80,1539
498,     49.90,1520
499,     50.00,1495
500,     50.10,1491
501,     50.20,1487
502,     50.30,1445
503,     50.40,1518
504,     50.50,1483
505,     50.60,1518
506,     50.70,1503
507,     50.80,1518
508,     50.90,1530
509,     51.00,1508
510,     51.10,1430
511,     51.20,1488
512,     51.30,1534
513,     51.40,1502
514,     51.50,1531
515,     51.60,1503
516,     51.70,1490
517,     51.80,1493
518,     51.90,1525
519,     52.00,1509
520,     52.10,1523
521,     52.20,1497
522,     52.30,1562
523,     52.40,1497
524,     52.50,1521
525,     52.60,1451
526,     52.70,1548
527,     52.80,1477
528,     52.90,1539
529,     53.00,1537
530,     53.10,1548
531,     53.20,1467
532,     53.30,1570
533,     53.40,1489
534,     53.50,1531
535,     53.60,1519
536,     53.70,1503
537,     53.80,1539
538,     53.90,1533
539,     54.00,1525
540,     54.10,1503
541,     54.20,1476
542,     54.30,1517
543,     54.40,1443
544,     54.50,1507
545,     54.60,1545
546,     54.70,1500
547,     54.80,1481
548,     54.90,1520
549,     55.00,1534
550,     55.10,1471
551,     55.20,1512
552,     55.30,1465
553,     55.40,1510
554,     55.50,1506
555,     55.60,1435
556,     55.70,1583
557,     55.80,1512
558,     55.90,1500
559,     56.00,1486
560,     56.10,1512
561,     56.20,1610
562,     56.30,1515
563,     56.40,1499
564,     56.50,1469
565,     56.60,1480
566,     56.70,1540
567,     56.80,1446
568,     56.90,1522
569,     57.00,1578
570,     57.10,1485
571,     57.20,1530
572,     57.30,1526
573,     57.40,1548
574,     57.50,1487
575,     57.60,1495
576,     57.70,1449
577,     57.80,1417
578,     57.90,1486
579,     58.00,1453
580,     58.10,1519
581,     58.20,1483
582,     58.30,1458
583,     58.40,1481
584,     58.50,1471
585,     58.60,1478
586,     58.70,1497
587,     58.80,1422
588,     58.90,1483
589,     59.00,1456
590,     59.10,1480
591,     59.20,1495
592,     59.30,1460
593,     59.40,1534
594,     59.50,1536
595,     59.60,1536
596,     59.70,1406
597,     59.80,1455
598,     59.90,1423
599,     60.00,1498
600,     60.10,1539
601,     60.20,1419
602,     60.30,1500
603,     60.40,1477
604,     60.50,1390
605,     60.60,1438
606,     60.70,1478
607,     60.80,1450
608,     60.90,1565
609,     61.00,1476
610,     61.10,1419
611,     61.20,1365
612,     61.30,1418
613,     61.40,1449
614,     61.50,1485
615,     61.60,1377
616,     61.70,1391
617,     61.80,1425
618,     61.90,1479
619,     62.00,1379
620,     62.10,1466
621,     62.20,1402
622,     62.30,1425
623,     62.40,1485
624,     62.50,1344
625,     62.60,1447
626,     62.70,1403
627,     62.80,1447
628,     62.90,1491
629,     63.00,1409
630,     63.10,1460
631,     63.20,1415
632,     63.30,1368
633,     63.40,1412
634,     63.50,1404
635,     63.60,1393
636,     63.70,1375
637,     63.80,1374
638,     63.90,1401
639,     64.00,1413
640,     64.10,1419
641,     64.20,1404
642,     64.30,1442
643,     64.40,1365
644,     64.50,1460
645,     64.60,1420
646,     64.70,1393
647,     64.80,1419
648,     64.90,1417
649,     65.00,1413
650,     65.10,1432
651,     65.20,1352
652,     65.30,1426
653,     65.40,1393
654,     65.50,1528
655,     65.60,1401
656,     65.70,1424
657,     65.80,1442
658,     65.90,1439
659,     66.00,1437
660,     66.10,1461
661,     66.20,1434
662,     66.30,1445
663,     66.40,1344
664,     66.50,1430
665,     66.60,1477
666,     66.70,1461
667,     66.80,1514
668,     66.90,1473
669,     67.00,1487
670,     67.10,1364
671,     67.20,1381
672,     67.30,1422
673,     67.40,1485
674,     67.50,1437
675,     67.60,1530
676,     67.70,1417
677,     67.80,1456
678,     67.90,1461
679,     68.00,1367
680,     68.10,1486
681,     68.20,1420
682,     68.30,1374
683,     68.40,1438
684,     68.50,1459
685,     68.60,1474
686,     68.70,1429
687,     68.80,1460
688,     68.90,1433
689,     69.00,1402
690,     69.10,1461
691,     69.20,1470
692,     69.30,1448
693,     69.40,1417
694,     69.50,1432
695,     69.60,1486
696,     69.70,1432
697,     69.80,1519
698,     69.90,1425
699,     70.00,1417
700,     70.10,1440
701,     70.20,1489
702,     70.30,1430
703,     70.40,1430
704,     70.50,1526
705,     70.60,1406
706,     70.70,1494
707,     70.80,1495
708,     70.90,1416
709,     71.00,1405
710,     71.10,1388
711,     71.20,1503
712,     71.30,1466
713,     71.40,1395
714,     71.50,1456
715,     71.60,1441
716,     71.70,1450
717,     71.80,1434
718,     71.90,1395
719,     72.00,1499
720,     72.10,1470
721,     72.20,1495
722,     72.30,1532
723,     72.40,1429
724,     72.50,1373
725,     72.60,1433
726,     72.70,1504
727,     72.80,1435
728,     72.90,1507
729,     73.00,1450
730,     73.10,1497
731,     73.20,1552
732,     73.30,1427
733,     73.40,1455
734,     73.50,1534
735,     73.60,1475
736,     73.70,1428
737,     73.80,1431
738,     73.90,1479
739,     74.00,1416
740,     74.10,1469
741,     74.20,1454
742,     74.30,1505
743,     74.40,1477
744,     74.50,1507
745,     74.60,1472
746,     74.70,1412
747,     74.80,1450
748,     74.90,1489
749,     75.00,1502
750,     75.10,1479
751,     75.20,1525
752,     75.30,1516
753,     75.40,1436
754,     75.50,1498
755,     75.60,1514
756,     75.70,1492
757,     75.80,1501
758,     75.90,1461
759,     76.00,1513
760,     76.10,1483
761,     76.20,1547
762,     76.30,1413
763,     76.40,1503
764,     76.50,1493
765,     76.60,1458
766,     76.70,1458
767,     76.80,1548
768,     76.90,1493
769,     77.00,1482
770,     77.10,1522
771,     77.20,1466
772,     77.30,1485
773,     77.40,1445
774,     77.50,1457
775,     77.60,1482
776,     77.70,1473
777,     77.80,1402
778,     77.90,1486
779,     78.00,1508
780,     78.10,1543
781,     78.20,1507
782,     78.30,1468
783,     78.40,1594
784,     78.50,1516
785,     78.60,1431
786,     78.70,1538
787,     78.80,1498
788,     78.90,1519
789,     79.00,1470
790,     79.10,1445
791,     79.20,1462
792,     79.30,1506
793,     79.40,1518
794,     79.50,1497
795,     79.60,1488
796,     79.70,1478
797,     79.80,1474
798,     79.90,1513
799,     80.00,1530
800,     80.10,1500
801,     80.20,1521
802,     80.30,1442
803,     80.40,1492
804,     80.50,1457
805,     80.60,1513
806,     80.70,1498
807,     80.80,1531
808,     80.90,1488
809,     81.00,1468
810,     81.10,1513
811,     81.20,1571
812,     81.30,1520
813,     81.40,1453
814,     81.50,1534
815,     81.60,1544
816,     81.70,1451
817,     81.80,1492
818,     81.90,1498
819,     82.00,1446
820,     82.10,1515
821,     82.20,1494
822,     82.30,1427
823,     82.40,1502
824,     82.50,1566
825,     82.60,1498
826,     82.70,1540
827,     82.80,1527
828,     82.90,1486
829,     83.00,1478
830,     83.10,1439
831,     83.20,1507
832,     83.30,1472
833,     83.40,1587
834,     83.50,1440
835,     83.60,1451
836,     83.70,1603
837,     83.80,1508
838,     83.90,1495
839,     84.00,1382
840,     84.10,1494
841,     84.20,1510
842,     84.30,1607
843,     84.40,1462
844,     84.50,1485
845,     84.60,1493
846,     84.70,1494
847,     84.80,1537
848,     84.90,1591
849,     85.00,1493
850,     85.10,1462
851,     85.20,1467
852,     85.30,1506
853,     85.40,1472
854,     85.50,1518
855,     85.60,1514
856,     85.70,1516
857,     85.80,1506
858,     85.90,1463
859,     86.00,1438
860,     86.10,1571
861,     86.20,1426
862,     86.30,1564
863,     86.40,1448
864,     86.50,1531
865,     86.60,1583
866,     86.70,1449
867,     86.80,1391
868,     86.90,1509
869,     87.00,1512
870,     87.10,1511
871,     87.20,1590
872,     87.30,1577
873,     87.40,1518
874,     87.50,1474
875,     87.60,1571
876,     87.70,1552
877,     87.80,1441
878,     87.90,1493
879,     88.00,1446
880,     88.10,1481
881,     88.20,1528
882,     88.30,1516
883,     88.40,1455
884,     88.50,1443
885,     88.60,1496
886,     88.70,1505
887,     88.80,1489
888,     88.90,1469
889,     89.00,1493
890,     89.10,1500
891,     89.20,1536
892,     89.30,1465
893,     89.40,1494
894,     89.50,1461
895,     89.60,1520
896,     89.70,1491
897,     89.80,1543
898,     89.90,1484
899,     90.00,1550
900,     90.10,1476
901,     90.20,1529
902,     90.30,1497
903,     90.40,1515
904,     90.50,1515
905,     90.60,1505
906,     90.70,1492
907,     90.80,1489
908,     90.90,1534
909,     91.00,1545
910,     91.10,1508
911,     91.20,1499
912,     91.30,1438
913,     91.40,1477
914,     91.50,1420
915,     91.60,1461
916,     91.70,1554
917,     91.80,1509
918,     91.90,1470
919,     92.00,1501
920,     92.10,1477
921,     92.20,1500
922,     92.30,1530
923,     92.40,1427
924,     92.50,1488
925,     92.60,1499
926,     92.70,1444
927,     92.80,1493
928,     92.90,1457
929,     93.00,1459
930,     93.10,1497
931,     93.20,1396
932,     93.30,1461
933,     93.40,1431
934,     93.50,1495
935,     93.60,1499
936,     93.70,1477
937,     93.80,1528
938,     93.90,1426
939,     94.00,1377
940,     94.10,1401
941,     94.20,1490
942,     94.30,1433
943,     94.40,1468
944,     94.50,1490
945,     94.60,1473
946,     94.70,1440
947,     94.80,1417
948,     94.90,1467
949,     95.00,1508
950,     95.10,1417
951,     95.20,1420
952,     95.30,1416
953,     95.40,1440
954,     95.50,1442
955,     95.60,1420
956,     95.70,1519
957,     95.80,1453
958,     95.90,1402
959,     96.00,1454
960,     96.10,1474
961,     96.20,1496
962,     96.30,1371
963,     96.40,1430
964,     96.50,1411
965,     96.60,1393
966,     96.70,1492
967,     96.80,1466
968,     96.90,1491
969,     97.00,1402
970,     97.10,1420
971,     97.20,1424
972,     97.30,1408
973,     97.40,1348
974,     97.50,1460
975,     97.60,1455
976,     97.70,1408
977,     97.80,1421
978,     97.90,1459
979,     98.00,1431
980,     98.10,1423
981,     98.20,1484
982,     98.30,1437
983,     98.40,1507
984,     98.50,1437
985,     98.60,1494
986,     98.70,1392
987,     98.80,1524
988,     98.90,1396
989,     99.00,1455
990,     99.10,1420
991,     99.20,1510
992,     99.30,1402
993,     99.40,1439
994,     99.50,1445
995,     99.60,1459
996,     99.70,1485
997,     99.80,1515
998,     99.90,1417
999,    100.00,1483
1000,    100.10,1440
1001,    100.20,1443
1002,    100.30,1496
1003,    100.40,1530
1004,    100.50,1431
1005,    100.60,1491
1006,    100.70,1496
1007,    100.80,1475
1008,    100.90,1498
1009,    101.00,1493
1010,    101.10,1463
1011,    101.20,1468
1012,    101.30,1460
1013,    101.40,1486
1014,    101.50,1521
1015,    101.60,1437
1016,    101.70,1408
1017,    101.80,1516
1018,    101.90,1470
1019,    102.00,1473
1020,    102.10,1464
1021,    102.20,1487
1022,    102.30,1488
1023,    102.40,1438
1024,    102.50,1472
1025,    102.60,1489
1026,    102.70,1528
1027,    102.80,1492
1028,    102.90,1436
1029,    103.00,1503
1030,    103.10,1457
1031,    103.20,1499
1032,    103.30,1434
1033,    103.40,1505
1034,    103.50,1514
1035,    103.60,1520
1036,    103.70,1473
1037,    103.80,1528
1038,    103.90,1504
1039,    104.00,1521
1040,    104.10,1572
1041,    104.20,1526
1042,    104.30,1533
1043,    104.40,1443
1044,    104.50,1482
1045,    104.60,1420
1046,    104.70,1485
1047,    104.80,1489
1048,    104.90,1545
1049,    105.00,1479
1050,    105.10,1413
1051,    105.20,1505
1052,    105.30,1373
1053,    105.40,1437
1054,    105.50,1496
1055,    105.60,1450
1056,    105.70,1435
1057,    105.80,1368
1058,    105.90,1421
1059,    106.00,1508
1060,    106.10,1500
1061,    106.20,1502
1062,    106.30,1519
1063,    106.40,1479
1064,    106.50,1523
1065,    106.60,1440
1066,    106.70,1535
1067,    106.80,1461
1068,    106.90,1483
1069,    107.00,1442
1070,    107.10,1479
1071,    107.20,1504
1072,    107.30,1495
1073,    107.40,1492
1074,    107.50,1565
1075,    107.60,1448
1076,    107.70,1470
1077,    107.80,1453
1078,    107.90,1469
1079,    108.00,1496
1080,    108.10,1429
1081,    108.20,1482
1082,    108.30,1494
1083,    108.40,1496
1084,    108.50,1504
1085,    108.60,1498
1086,    108.70,1509
1087,    108.80,1528
1088,    108.90,1447
1089,    109.00,1478
1090,    109.10,1538
1091,    109.20,1441
1092,    109.30,1408
1093,    109.40,1501
1094,    109.50,1454
1095,    109.60,1458
1096,    109.70,1444
1097,    109.80,1516
1098,    109.90,1441
1099,    110.00,1467
1100,    110.10,1530
1101,    110.20,1525
1102,    110.30,1540
1103,    110.40,1511
1104,    110.50,1466
1105,    110.60,1399
1106,    110.70,1425
1107,    110.80,1512
1108,    110.90,1456
1109,    111.00,1470
1110,    111.10,1481
1111,    111.20,1509
1112,    111.30,1448
1113,    111.40,1508
1114,    111.50,1482
1115,    111.60,1489
1116,    111.70,1495
1117,    111.80,1508
1118,    111.90,1448
1119,    112.00,1518
1120,    112.10,1409
1121,    112.20,1464
1122,    112.30,1487
1123,    112.40,1429
1124,    112.50,1510
1125,    112.60,1513
1126,    112.70,1488
1127,    112.80,1462
1128,    112.90,1457
1129,    113.00,1511
1130,    113.10,1509
1131,    113.20,1454
1132,    113.30,1475
1133,    113.40,1539
1134,    113.50,1543
1135,    113.60,1514
1136,    113.70,1483
1137,    113.80,1535
1138,    113.90,1512
1139,    114.00,1487
1140,    114.10,1497
1141,    114.20,1571
1142,    114.30,1492
1143,    114.40,1465
1144,    114.50,1411
1145,    114.60,1419
1146,    114.70,1425
1147,    114.80,1521
1148,    114.90,1521
1149,    115.00,1458
1150,    115.10,1552
1151,    115.20,1507
1152,    115.30,1470
1153,    115.40,1534
1154,    115.50,1522
1155,    115.60,1457
1156,    115.70,1524
1157,    115.80,1512
1158,    115.90,1496
1159,    116.00,1536
1160,    116.10,1553
1161,    116.20,1507
1162,    116.30,1460
1163,    116.40,1460
1164,    116.50,1456
1165,    116.60,1460
1166,    116.70,1492
1167,    116.80,1538
1168,    116.90,1446
1169,    117.00,1465
1170,    117.10,1447
1171,    117.20,1459
1172,    117.30,1541
1173,    117.40,1415
1174,    117.50,1422
1175,    117.60,1538
1176,    117.70,1446
1177,    117.80,1465
1178,    117.90,1435
1179,    118.00,1473
1180,    118.10,1417
1181,    118.20,1504
1182,    118.30,1483
1183,    118.40,1421
1184,    118.50,1473
1185,    118.60,1447
1186,    118.70,1454
1187,    118.80,1450
1188,    118.90,1465
1189,    119.00,1403
1190,    119.10,1382
1191,    119.20,1493
1192,    119.30,1499
1193,    119.40,1504
1194,    119.50,1381
1195,    119.60,1398
1196,    119.70,1405
1197,    119.80,1482
1198,    119.90,1449
1199,    120.00,1413
1200,    120.10,1423
1201,    120.20,1406
1202,    120.30,1482
1203,    120.40,1466
1204,    120.50,1411
1205,    120.60,1452
1206,    120.70,1404
1207,    120.80,1480
1208,    120.90,1468
1209,    121.00,1427
1210,    121.10,1430
1211,    121.20,1423
1212,    121.30,1413
1213,    121.40,1465
1214,    121.50,1385
1215,    121.60,1456
1216,    121.70,1393
1217,    121.80,1527
1218,    121.90,1496
1219,    122.00,1464
1220,    122.10,1457
1221,    122.20,1414
1222,    122.30,1515
1223,    122.40,1409
1224,    122.50,1375
1225,    122.60,1482
1226,    122.70,1423
1227,    122.80,1490
1228,    122.90,1433
1229,    123.00,1384
1230,    123.10,1499
1231,    123.20,1466
1232,    123.30,1419
1233,    123.40,1369
1234,    123.50,1396
1235,    123.60,1447
1236,    123.70,1489
1237,    123.80,1509
1238,    123.90,1469
1239,    124.00,1381
1240,    124.10,1438
1241,    124.20,1533
1242,    124.30,1438
1243,    124.40,1410
1244,    124.50,1392
1245,    124.60,1401
1246,    124.70,1471
1247,    124.80,1510
1248,    124.90,1506
1249,    125.00,1459
1250,    125.10,1508
1251,    125.20,1475
1252,    125.30,1482
1253,    125.40,1521
1254,    125.50,1533
1255,    125.60,1496
1256,    125.70,1456
1257,    125.80,1452
1258,    125.90,1497
1259,    126.00,1502
1260,    126.10,1494
1261,    126.20,1427
1262,    126.30,1509
1263,    126.40,1530
1264,    126.50,1429
1265,    126.60,1433
1266,    126.70,1478
1267,    126.80,1560
1268,    126.90,1479
1269,    127.00,1491
1270,    127.10,1465
1271,    127.20,1481
1272,    127.30,1460
1273,    127.40,1487
1274,    127.50,1506
1275,    127.60,1463
1276,    127.70,1540
1277,    127.80,1504
1278,    127.90,1470
1279,    128.00,1511
1280,    128.10,1524
1281,    128.20,1454
1282,    128.30,1549
1283,    128.40,1510
1284,    128.50,1409
1285,    128.60,1561
1286,    128.70,1553
1287,    128.80,1545
1288,    128.90,1471
1289,    129.00,1503
1290,    129.10,1514
1291,    129.20,1508
1292,    129.30,1462
1293,    129.40,1426
1294,    129.50,1433
1295,    129.60,1547
1296,    129.70,1493
1297,    129.80,1536
1298,    129.90,1544
1299,    130.00,1498
1300,    130.10,1519
1301,    130.20,1439
1302,    130.30,1516
1303,    130.40,1512
1304,    130.50,1450
1305,    130.60,1479
1306,    130.70,1504
1307,    130.80,1511
1308,    130.90,1521
1309,    131.00,1509
1310,    131.10,1524
1311,    131.20,1551
1312,    131.30,1483
1313,    131.40,1432
1314,    131.50,1460
1315,    131.60,1484
1316,    131.70,1412
1317,    131.80,1445
1318,    131.90,1444
1319,    132.00,1525
1320,    132.10,1550
1321,    132.20,1493
1322,    132.30,1511
1323,    132.40,1519
1324,    132.50,1543
1325,    132.60,1481
1326,    132.70,1459
1327,    132.80,1470
1328,    132.90,1545
1329,    133.00,1598
1330,    133.10,1465
